"The Boy Who Came Back from Heaven: A Remarkable Account of Miracles, Angels, and Life Beyond This World"	Kevin Malarkey	3.9	9238	1406510843s/8100288	8100288-the-boy-who-came-back-from-heaven

"Three: An Unfinished Woman, Pentimento, Scoundrel Time"	Lillian Hellman	4.41	63	1371598649s/462883	462883.Three

"Sea of Stars (Kricket, #2)"	Amy A. Bartol	4.29	4821	1417078522s/20977124	20977124-sea-of-stars

"Sharpe's Gold (Sharpe, #9)"	Bernard Cornwell	4.03	6600	1388374008s/108386	108386.Sharpe_s_Gold

Spiritus Mundi Book I: The Novel	Robert   Sheppard	3.91	11	1367163178s/17857619	17857619-spiritus-mundi-book-i

"Bonfire Beach (The Billionaire Bachelors, #2)"	Lily Everett	3.97	115	1380161757s/18489513	18489513-bonfire-beach

"The Lost Soul (Fallen Souls, #1)"	Jessica Sorensen	4.29	4160	1417706596s/13560388	13560388-the-lost-soul

"You Don't Know Jack (NY Girlfriends, #2)"	Erin McCarthy	3.72	3218	1390232068s/12495	12495.You_Don_t_Know_Jack

"Sin's Dark Caress (Dark Brethren, #3)"	Tracey O'Hara	3.89	188	1331732107s/9845575	9845575-sin-s-dark-caress

"The Atlantis Complex (Artemis Fowl, #7)"	Eoin Colfer	3.95	36910	1274866326s/7005865	7005865-the-atlantis-complex

Veniss Underground	Jeff VanderMeer	3.76	1386	1386921394s/230853	230853.Veniss_Underground

"Maus I: A Survivor's Tale: My Father Bleeds History (Maus, #1)"	Art Spiegelman	4.34	163357	1327884972s/15196	15196.Maus_I

"El mar de fuego (El Ciclo de la Puerta de la Muerte, #3)"	Margaret Weis	4.04	14100	1282663911s/362715	362715.El_mar_de_fuego

"The Fallout (The Compound, #2)"	S.A. Bodeen	3.77	2254	1377579841s/17166165	17166165-the-fallout

"Final Friends Volume One (Final Friends, #1-2)"	Christopher Pike	4.14	139	1328822678s/11419229	11419229-final-friends-volume-one

Thin	Lauren Greenfield	4	2920	1436764077s/253635	253635.Thin

"Five Go Off in a Caravan (Famous Five, #5)"	Enid Blyton	3.95	7859	1348472207s/74996	74996.Five_Go_Off_in_a_Caravan

"Antidote (Don't..., #2)"	Jack L. Pyke	4.35	371	1383532083s/18751334	18751334-antidote

"Crossed (Matched, #2)"	Ally Condie	3.52	160610	1374335939s/15812814	15812814-crossed

"Wild About You (Love at Stake, #13)"	Kerrelyn Sparks	4.21	5712	1340695327s/13455417	13455417-wild-about-you

"Sneaker World (The Damaged Posse, #3)"	B.R.  Snow	4.5	40	1345302805s/15834786	15834786-sneaker-world

"Abby Cooper, Psychic Eye (Psychic Eye Mystery, #1)"	Victoria Laurie	3.9	10648	1327899229s/574955	574955.Abby_Cooper_Psychic_Eye

"Seductive Nights Trilogy Bundle (Seductive Nights, #0.5-2)"	Lauren Blakely	4.25	942	1441715127s/22602343	22602343-seductive-nights-trilogy-bundle

"Montmorency: Thief, Liar, Gentleman? (Montmorency, #1)"	Eleanor Updale	3.82	3014	1308963855s/638603	638603.Montmorency

"The Darkest Hour (Warriors, #6)"	Erin Hunter	4.5	24132	1386924432s/49006	49006.The_Darkest_Hour

"The Mephisto Club (Rizzoli & Isles, #6)"	Tess Gerritsen	4	24057	1389056704s/32254	32254.The_Mephisto_Club

"Earth Star (Earth Girl, #2)"	Janet  Edwards	4.06	1265	1358351457s/16069783	16069783-earth-star

"Counterfeit Magic (Otherworld Stories, #10.4)"	Kelley Armstrong	4.11	3817	1312215727s/7857695	7857695-counterfeit-magic

"The End (The Enemy, #7)"	Charlie Higson	4.46	539	1441746218s/20550280	20550280-the-end

The Dark Angel	Mika Waltari	4.02	940	1209896947s/244357	244357.The_Dark_Angel

"Moving Can Be Murder (Baby Boomer Mystery, #2)"	Susan Santangelo	4.06	121	1355458601s/11423066	11423066-moving-can-be-murder

"The Unleashed (Blemished, #3)"	Sarah Dalton	3.75	466	1371713975s/18080504	18080504-the-unleashed

"So Silver Bright (Théí´íéí‚Œ¢tre Illuminata, #3)"	Lisa Mantchev	4.06	1951	1437109817s/8662135	8662135-so-silver-bright

"Goddess of Spring (Goddess Summoning, #2)"	P.C. Cast	4.22	6887	1388187186s/30194	30194.Goddess_of_Spring

"Department Nineteen (Department Nineteen, #1)"	Will Hill	4.02	3971	1348101849s/8608740	8608740-department-nineteen

"Dzieí´ä‰åéíïé, w ktíérym umarí´ä‰åéíïéam"	Belén Martí´íí‚énez Sánchez	3.75	85	1411668028s/23271308	23271308-dzie-w-kt-rym-umar-am

"A Man Rides Through (Mordant's Need, #2)"	Stephen R. Donaldson	4	10017	1386925519s/22867	22867.A_Man_Rides_Through

"Crescendo (Hush, Hush, #2)"	Becca Fitzpatrick	4.08	212718	1362408146s/7791997	7791997-crescendo

"Fall of Night (Morganville Vampires, #14)"	Rachel Caine	4.25	8262	1359844993s/17315547	17315547-fall-of-night

"Baxter, the Pig Who Wanted to Be Kosher"	Laurel Snyder	4.08	155	1320516290s/7933002	7933002-baxter-the-pig-who-wanted-to-be-kosher

íéí‚í«í‚éíéí‚í†éíïŒíéí‚í«ŒŒíéí‚í«í‚éíéí‚í«í‚Ííéí‚í†í‚Œíéí‚í«í‚éíéí‚í«í‚Œíéí‚í«í‚Œíéí‚í«í‚Œ  [Desanthiri]	S. Ramakrishnan	3.99	205	1340788675s/15724524	15724524-desanthiri

"How Children Succeed: Grit, Curiosity, and the Hidden Power of Character"	Paul Tough	3.9	16033	1344730141s/13435889	13435889-how-children-succeed

"Faefever (Fever, #3)"	Karen Marie Moning	4.35	68740	1437781062s/2702704	2702704-faefever

"Chased by Moonlight (Moonlight, #2)"	Nancy Gideon	4.2	646	1349049582s/7553944	7553944-chased-by-moonlight

"Kilgannon (Kilgannon, #1)"	Kathleen Givens	3.79	971	1403167019s/481524	481524.Kilgannon

"Same Soul, Many Bodies: Discover the Healing Power of Future Lives through Progression Therapy"	Brian L. Weiss	4.29	5991	1348175379s/125157	125157.Same_Soul_Many_Bodies

"Twilight and Philosophy: Vampires, Vegetarians, and the Pursuit of Immortality"	Rebecca Housel	4.4	14408	1348132058s/6441654	6441654-twilight-and-philosophy

"Talon (Talon, #1)"	Julie Kagawa	3.79	12294	1397581124s/17331828	17331828-talon

"The Year of Secret Assignments (Ashbury/Brookfield, #2)"	Jaclyn Moriarty	3.9	17311	1388634474s/82780	82780.The_Year_of_Secret_Assignments

"Knights' Sinner (The MC Sinners, #3)"	Bella Jewel	4.31	10888	1381183419s/18625450	18625450-knights-sinner

"The Chevalier (The Morland Dynasty, #7)"	Cynthia Harrod-Eagles	4.12	240	1388369689s/439984	439984.The_Chevalier

Family Pictures	Sue Miller	3.81	4180	1174508516s/409991	409991.Family_Pictures

"Sea Swept (Chesapeake Bay Saga, #1)"	Nora Roberts	4.23	45805	1423013952s/628139	628139.Sea_Swept

"The Boys of Winter: The Untold Story of a Coach, a Dream, and the 1980 U.S. Olympic Hockey Team"	Wayne Coffey	4.23	1693	1328043995s/2242564	2242564.The_Boys_of_Winter

"The Steward (Weald Fae Journals, #1)"	Christopher  Shields	3.98	431	1347914081s/16031258	16031258-the-steward

"The Lost Prince (The Iron Fey: Call of the Forgotten, #1)"	Julie Kagawa	4.05	19873	1335463790s/12614410	12614410-the-lost-prince

Fortune's Children: The Fall of the House of Vanderbilt	Arthur T. Vanderbilt II	3.85	1458	1348068003s/1064655	1064655.Fortune_s_Children

"Eyeshield 21, Vol. 6: Devil Bats Take Flight"	Riichiro Inagaki	4.27	431	1347779682s/1114381	1114381.Eyeshield_21_Vol_6

"Trust: A New Beginning (Trust Trilogy, #1)"	Cristiane Serruya	3.89	422	1360286647s/17340464	17340464-trust

"Echo Burning (Jack Reacher, #5)"	Lee Child	3.96	38987	1388386347s/455930	455930.Echo_Burning

"The Body Farm (Kay Scarpetta, #5)"	Patricia Cornwell	4.03	50036	1389834053s/6539	6539.The_Body_Farm

Downtown Owl	Chuck Klosterman	3.51	9672	1348123580s/2159007	2159007.Downtown_Owl

The Foundation Pit	Andrei Platonov	3.78	2328	1418363439s/715995	715995.The_Foundation_Pit

Safely Home	Randy Alcorn	4.41	7184	1406506307s/290369	290369.Safely_Home

"Scorpia (Alex Rider, #5)"	Anthony Horowitz	4.15	42280	1388257255s/542414	542414.Scorpia

"Lair of Dreams (The Diviners, #2)"	Libba Bray	4.11	6053	1433667109s/16060716	16060716-lair-of-dreams

"Minutes Before Sunset (Timely Death, #1)"	Shannon A. Thompson	4.07	406	1373999812s/17993295	17993295-minutes-before-sunset

Go Away Girl: A Parody	Luke Young	3.43	176	1421279132s/23929340	23929340-go-away-girl

"Death and Restoration (Jonathan Argyll, #6)"	Iain Pears	3.66	754	1442022868s/16440	16440.Death_and_Restoration

"Mona Lisa Craving (Moní´íéí‚Íre: Children of the Moon, #3)"	Sunny	3.99	2131	1389448584s/1274345	1274345.Mona_Lisa_Craving

"Elemental (Auri, #1)"	Emily  White	3.41	338	1347845016s/11185432	11185432-elemental

"The Brothers' War (Magic: The Gathering: Artifacts Cycle, #1)"	Jeff Grubb	4.11	976	1388480800s/582876	582876.The_Brothers_War

"If He's Sinful (Wherlocke, #2)"	Hannah Howell	4.16	1851	1388272568s/6525985	6525985-if-he-s-sinful

"Daughters of Rome (The Empress of Rome, #2)"	Kate Quinn	4.04	4290	1328343676s/11674213	11674213-daughters-of-rome

The Boy With The Thorn In His Side	Pete Wentz	4.36	557	1213747330s/692227	692227.The_Boy_With_The_Thorn_In_His_Side

"Wind, Sand and Stars"	Antoine de Saint-Exupéry	4.19	7233	1328876428s/8837	8837.Wind_Sand_and_Stars

"Dime Store Magic (Otherworld, #3)"	Kelley Armstrong	4.07	27530	1355183293s/125926	125926.Dime_Store_Magic

"Dead Is So Last Year (Dead Is, #3)"	Marlene Perez	4.18	5329	1389140214s/5562484	5562484-dead-is-so-last-year

"Kildar (Paladin of Shadows, #2)"	John Ringo	4.11	2235	1347518033s/528361	528361.Kildar

"The Scarlet Lion (William Marshal, #3)"	Elizabeth Chadwick	4.24	4075	1418338943s/1309082	1309082.The_Scarlet_Lion

Em Nome da Terra	Vergí´íí‚élio Ferreira	4.27	137	1449005027s/6816823	6816823-em-nome-da-terra

A Guide To The Louvre	Anne Sefrioui	3.9	99	1327990748s/2933993	2933993-a-guide-to-the-louvre

"Mouse Guard: Winter 1152 (Mouse Guard, #2)"	David Petersen	4.16	5539	1321021768s/3124317	3124317-mouse-guard

"Industrial Magic (Otherworld, #4)"	Kelley Armstrong	4.11	28025	1425933325s/125925	125925.Industrial_Magic

"The Red Hot Cajun (Cajun, #4)"	Sandra Hill	4.2	1201	1388351029s/1452237	1452237.The_Red_Hot_Cajun

"Stable Groom (Saddle Club, #45)"	Bonnie Bryant	3.71	171	1328000775s/1605399	1605399.Stable_Groom

"Junie B. Jones is a Graduation Girl & Junie B., First Grader (at Last!) (Junie B. Jones, #17-18)"	Barbara Park	4.07	193	1181760893s/1190034	1190034.Junie_B_Jones_is_a_Graduation_Girl_Junie_B_First_Grader_at_Last_

Ziarah: Sebuah Novel	Iwan Simatupang	3.96	288	1211984471s/1506342	1506342.Ziarah

"Code Name: Baby (SEAL and Code Name, #7)"	Christina Skye	3.84	1068	1334872467s/1137683	1137683.Code_Name

"Hostile Odds (Mack Bolan The Executioner, #364)"	Jon Guenther	3.55	11	1267923273s/5997958	5997958-hostile-odds

"Corroded (The St. Croix Chronicles, #3)"	Karina Cooper	3.87	207	1374799587s/17727206	17727206-corroded

"The Last Lion 2: Winston Spencer Churchill Alone, 1932-40"	William Manchester	4.47	4978	1388244306s/55751	55751.The_Last_Lion_2

"The Karla Trilogy Digital Collection Featuring George Smiley: Tinker, Tailor, Soldier, Spy, The Honourable Schoolboy, Smiley###s People"	John le Carré	4.41	746	1387781263s/19854046	19854046-the-karla-trilogy-digital-collection-featuring-george-smiley

"Eyes of Silver, Eyes of Gold (Eyes of Silver, Eyes of Gold, #1)"	Ellen O'Connell	4.2	3027	1328172464s/8262550	8262550-eyes-of-silver-eyes-of-gold

"Danzig Passage (Zion Covenant, #5)"	Bodie Thoene	4.41	3363	1406507117s/289787	289787.Danzig_Passage

The Wild Things	Dave Eggers	3.46	6676	1263339162s/6387925	6387925-the-wild-things

"The Sins of the Fathers (Matthew Scudder, #1)"	Lawrence Block	3.88	6451	1408929959s/39507	39507.The_Sins_of_the_Fathers

"The Uncrowned Queen (War of the Roses, #3)"	Posie Graeme-Evans	3.9	938	1388611254s/217576	217576.The_Uncrowned_Queen

My Daghestan	Rasul Gamzatov	4.11	733	1388844819s/6957846	6957846-my-daghestan

"Naked Heat (Nikki Heat, #2)"	Richard Castle	3.75	17768	1327874198s/7776678	7776678-naked-heat

"The Kachina Doll Mystery (Nancy Drew, #62)"	Carolyn Keene	3.84	1294	1348608786s/278725	278725.The_Kachina_Doll_Mystery

Diary of a Mad Fat Girl	Stephanie McAfee	3.51	4491	1328307815s/10239677	10239677-diary-of-a-mad-fat-girl

"Sailing to Sarantium (The Sarantine Mosaic, #1)"	Guy Gavriel Kay	4.15	8636	1328000207s/104097	104097.Sailing_to_Sarantium

"Standing in Another Man's Grave (Inspector Rebus, #18)"	Ian Rankin	4.03	8206	1358953071s/14781507	14781507-standing-in-another-man-s-grave

"Daire Meets Ever (The Immortals; The Soul Seekers, #0.5)"	Alyson Noel	3.77	849	1409049122s/19777989	19777989-daire-meets-ever

"The Battle for Skandia (Ranger's Apprentice, #4)"	John Flanagan	4.31	59399	1294443954s/144350	144350.The_Battle_for_Skandia

"Sugar Coated (The Sugar Coated Trilogy, #1)"	Shannen Crane Camp	4.33	57	1373054828s/18054196	18054196-sugar-coated

"Kríélowa Zdrajcíéw  (Trylogia zdrajcy, #3)"	Trudi Canavan	3.98	7573	1344508216s/15810832	15810832-kr-lowa-zdrajc-w

"Lily of the Nile (Cleopatra's Daughter, #1)"	Stephanie Dray	3.88	3225	1281454009s/8413892	8413892-lily-of-the-nile

"The Hero Strikes Back (Hero, #2)"	Moira J. Moore	3.76	2181	1267740155s/987508	987508.The_Hero_Strikes_Back

Works of Lord Byron. (100+ Works)  	George Gordon Byron	4.56	32	1328310267s/6362670	6362670-works-of-lord-byron-100-works

"Adulthood Rites (Xenogenesis, #2)"	Octavia E. Butler	4.16	5829	1390116834s/116249	116249.Adulthood_Rites

"Beach Ride (Saddle Club, #26)"	Bonnie Bryant	3.75	174	0	2604811-beach-ride

"Once Bitten, Twice Shy (Jaz Parks, #1)"	Jennifer Rardin	3.71	10020	1438906426s/937122	937122.Once_Bitten_Twice_Shy

"Night Sins (Deer Lake, #1)"	Tami Hoag	3.94	8006	1171057563s/84846	84846.Night_Sins

"Genghis: Lords of the Bow (Conqueror, #2)"	Conn Iggulden	4.29	11319	1388213209s/1632833	1632833.Genghis

"Chapelwood (The Borden Dispatches, #2)"	Cherie Priest	3.88	464	1447216467s/24611470	24611470-chapelwood

Tales of Aradia the Last Witch Volume 1	Magnum Opus	3.79	360	1309713391s/10255180	10255180-tales-of-aradia-the-last-witch-volume-1

"Chocolat (Chocolat, #1)"	Joanne Harris	3.94	83728	1388674628s/47401	47401.Chocolat

"The Bone Season (The Bone Season, #1)"	Samantha Shannon	3.73	34704	1421412990s/17199504	17199504-the-bone-season

"Paradise (Angel Summer, #3)"	Katie Price	4.05	599	1328013868s/7571543	7571543-paradise

"An Illustrated Life: Drawing Inspiration from the Private Sketchbooks of Artists, Illustrators and Designers"	Danny Gregory	3.71	13478	1391275504s/3253215	3253215-an-illustrated-life

"Harvest (Frankie Harlow, #1)"	Beth Martinu	4.16	32	1420933515s/24302116	24302116-harvest

North and South	Elizabeth Gaskell	4.13	84634	1349633381s/156538	156538.North_and_South

"The Seventh Scroll (Ancient Egypt, #2)"	Wilbur Smith	4.08	11442	1438003865s/416580	416580.The_Seventh_Scroll

"A Deepness in the Sky (Zones of Thought, #2)"	Vernor Vinge	4.31	20487	1217218691s/226004	226004.A_Deepness_in_the_Sky

"Killing Rachel (The Murder Notebooks, #2)"	Anne Cassidy	3.71	394	1353397035s/14289261	14289261-killing-rachel

"James Potter and The Morrigan Web (James Potter, #4)"	G. Norman Lippert	4.22	2097	1398908198s/13549535	13549535-james-potter-and-the-morrigan-web

"Happy Birthday Kit: A Springtime Story (American Girls: Kit, #4)"	Valerie Tripp	4.01	1450	1347282460s/100317	100317.Happy_Birthday_Kit

"HIDDEN MICKEY: Sometimes Dead Men DO Tell Tales! (Hidden Mickey, #1)"	Nancy Temple Rodrigue	4	217	1384197931s/6871095	6871095-hidden-mickey

"Darkness, Be My Friend (Tomorrow, #4)"	John Marsden	4.11	12444	1442590306s/71870	71870.Darkness_Be_My_Friend

"As Chimney Sweepers Come to Dust (Flavia de Luce, #7)"	Alan Bradley	3.94	12440	1406214651s/21874813	21874813-as-chimney-sweepers-come-to-dust

"Pirate's Fortune (Supreme Constellations, #4)"	Gun Brooke	4.15	150	1328743857s/11246836	11246836-pirate-s-fortune

"íéí‚ééíïŒ¢íéí‚éí‚éíéí‚ééíïŒ¢íéí‚éí‚éíéí‚éí‚éíéí‚éí‚Œíéí‚éŒíÇíéí‚éí‚é íéí‚éí‚Œíéí‚éí‚éíéí‚éí‚íÇíéí‚éí‚Œíéí‚éí‚í† (íéí‚éí‚éíéí‚éí‚Œíéí‚éí‚Í íéí‚ééíïíñíéí‚ééíïéíéí‚éŒíÇíéí‚ééíïŒíéí‚éí‚Ííéí‚éí‚Œíéí‚éí‚éíéí‚éí‚é, #íéí‚éí‚éíéí‚éí‚íé)"	Rakib Hassan	4.53	272	1361399995s/17404772	17404772

"A Darker Shade of Magic (Shades of Magic, #1)"	V.E. Schwab	4.04	28213	1435799135s/25667118	25667118-a-darker-shade-of-magic

"Just One Night (Just One Day, #2.5)"	Gayle Forman	4.14	13938	1398780998s/22021611	22021611-just-one-night

"Raid (Unfinished Hero, #3)"	Kristen Ashley	4.23	23811	1361025483s/17257993	17257993-raid

Kei: Kutemukan Cinta di Tengah Perang	Erni Aladjai	3.48	157	1377230537s/18367554	18367554-kei

Night of the Fae (Ana Martin #1)	Lyneal Jenkins	3.76	124	1372440039s/17372681	17372681-night-of-the-fae

"Enchantment (Channie, #1)"	Charlotte Abel	3.65	2906	1327735145s/11878534	11878534-enchantment

"Immortal Danger (Night Watch, #0.5)"	Cynthia Eden	4.11	1560	1348448657s/6000096	6000096-immortal-danger

"The Mystery of the Fire Dragon (Nancy Drew Mystery Stories, #38)"	Carolyn Keene	3.97	3706	1459459394s/862005	862005.The_Mystery_of_the_Fire_Dragon

"People of the Thunder (North America's Forgotten Past, #16)"	W. Michael Gear	4.31	639	1440610656s/4163378	4163378-people-of-the-thunder

"The 2 1/2 Pillars of Wisdom (Portuguese Irregular Verbs, #1-3)"	Alexander McCall Smith	3.67	785	1442814824s/875302	875302.The_2_1_2_Pillars_of_Wisdom

"Breaking a Legend (Kavanagh Legends, #1)"	Sarah  Robinson	3.78	1246	1431534854s/24457496	24457496-breaking-a-legend

"The Wolf Gift (The Wolf Gift Chronicles, #1)"	Anne Rice	3.51	20526	1328214020s/12880428	12880428-the-wolf-gift

Jassy / Bless This House / Scent of Cloves / How Far to Bethlehem?	Norah Lofts	4.74	19	1381673571s/3074767	3074767-jassy-bless-this-house-scent-of-cloves-how-far-to-bethlehem

"Atonement (Chronicles of the Fallen, #3)"	Julie  Morgan	4.46	56	1397341433s/21899819	21899819-atonement

"Kit's Surprise: A Christmas Story (American Girls: Kit, #3)"	Valerie Tripp	3.94	1261	1388269685s/1126942	1126942.Kit_s_Surprise

"Sweet Shadows (Medusa Girls, #2)"	Tera Lynn Childs	4.07	4141	1326125444s/12025637	12025637-sweet-shadows

"Pearl Cove (Donovan, #3)"	Elizabeth Lowell	4.07	3685	1287070155s/124853	124853.Pearl_Cove

"1939 (RJ & Sandringham, #2)"	Richard Garner	4.12	16	1385543688s/18943004	18943004-1939

Vanity Fierce	Graeme Aitken	3.66	71	1183404549s/1413068	1413068.Vanity_Fierce

"And the Band Played On: Politics, People, and the AIDS Epidemic"	Randy Shilts	4.36	16159	1386924077s/28212	28212.And_the_Band_Played_On

"Shell Game (Kingdom Keepers, #5)"	Ridley Pearson	4.14	3425	1326272102s/11795449	11795449-shell-game

Urdu Novel: Mohabbat Subha Ka Sitara Hai by Umera Ahmed	Umera Ahmed	3.59	76	1390249546s/20594839	20594839-urdu-novel

"My Savior Forever (Forever, #1)"	Vicki Green	3.45	1012	1371362056s/18002005	18002005-my-savior-forever

"Ghouls Just Haunt to Have Fun (Ghost Hunter Mystery, #3)"	Victoria Laurie	4.06	4049	1404172924s/3474906	3474906-ghouls-just-haunt-to-have-fun

"Onyx (Lux, #2)"	Jennifer L. Armentrout	4.35	103473	1329408511s/13047090	13047090-onyx

"Designated Targets (Axis of Time, #2)"	John   Birmingham	3.99	2255	1388347792s/977145	977145.Designated_Targets

"The Clue in the Crossword Cipher (Nancy Drew Mystery Stories, #44)"	Carolyn Keene	3.93	3589	1459459859s/862012	862012.The_Clue_in_the_Crossword_Cipher

"Time of the Twins (Dragonlance: Legends, #1)"	Margaret Weis	4.11	24341	1390667790s/29187	29187.Time_of_the_Twins

"Trickster's Queen (Daughter of the Lioness, #2)"	Tamora Pierce	4.27	43934	1388188723s/153780	153780.Trickster_s_Queen

"A Year of Biblical Womanhood: How a Liberated Woman Found Herself Sitting on Her Roof, Covering Her Head, and Calling Her Husband 'Master'"	Rachel Held Evans	3.94	7082	1356177152s/16615568	16615568-a-year-of-biblical-womanhood

"Sleeping Handsome (Sleeping Handsome, #1)"	Jean Haus	3.66	2241	1325160864s/13334434	13334434-sleeping-handsome

"The Fate of Ten (Lorien Legacies, #6)"	Pittacus Lore	4.33	10611	1429799057s/24488476	24488476-the-fate-of-ten

"Bring Him Back (Ben Hope, #0.7)"	Scott Mariani	4.01	245	1437541529s/20359470	20359470-bring-him-back

"Clube dos Imortais: A nova quimera dos vampiros (Leí´íéí‚Œ£o Negro, #1)"	Kizzy Ysatis	3.9	10	1307764223s/11680603	11680603-clube-dos-imortais
